﻿﻿﻿﻿﻿﻿﻿🇨🇳央视频道,#genre#
奎文综合,http://hz752.love:63/3111/iqilu.php?id=wfkw
寒亭新闻,http://hz752.love:63/3111/iqilu.php?id=wfhtxw
安丘综合,http://hz752.love:63/3111/iqilu.php?id=wfaqxw
安丘民生,http://hz752.love:63/3111/iqilu.php?id=wfaqms
滨海综合,http://hz752.love:63/3111/iqilu.php?id=wfbhxw
临朐综合,http://hz752.love:63/3111/iqilu.php?id=wflqxw
坊子综合,http://hz752.love:63/3111/iqilu.php?id=wffzxw
曲阜综合,http://hz752.love:63/3111/iqilu.php?id=jiqfxw
微山1,http://hz752.love:63/3111/iqilu.php?id=jiws1
微山2,http://hz752.love:63/3111/iqilu.php?id=jiws2
鱼台,http://hz752.love:63/3111/iqilu.php?id=jiytxw
鱼台生活,http://hz752.love:63/3111/iqilu.php?id=jiytsh
任城综合,http://hz752.love:63/3111/iqilu.php?id=jircxw
任城影视娱乐,http://hz752.love:63/3111/iqilu.php?id=jircys
梁山综合,http://hz752.love:63/3111/iqilu.php?id=jilszh
泗水综合,http://hz752.love:63/3111/iqilu.php?id=jissxw
泗水文化生活,http://hz752.love:63/3111/iqilu.php?id=jisswh
金乡新闻,http://hz752.love:63/3111/iqilu.php?id=jijxxw
金乡生活,http://hz752.love:63/3111/iqilu.php?id=jijxsh
邹城综合,http://hz752.love:63/3111/iqilu.php?id=jizcxw
邹城文化生活,http://hz752.love:63/3111/iqilu.php?id=jizcwh
兖州新闻,http://hz752.love:63/3111/iqilu.php?id=jiyzxw
兖州生活,http://hz752.love:63/3111/iqilu.php?id=jiyzsh
嘉祥综合,http://hz752.love:63/3111/iqilu.php?id=jijiaxw
嘉祥生活,http://hz752.love:63/3111/iqilu.php?id=jijiash
汶上,http://hz752.love:63/3111/iqilu.php?id=jiwsxw
汶上生活,http://hz752.love:63/3111/iqilu.php?id=jiwssh
肥城综合,http://hz752.love:63/3111/iqilu.php?id=tafczh
肥城生活,http://hz752.love:63/3111/iqilu.php?id=tafcsh
新泰综合,http://hz752.love:63/3111/iqilu.php?id=taxtxw
新泰乡村,http://hz752.love:63/3111/iqilu.php?id=taxtxc
宁阳1,http://hz752.love:63/3111/iqilu.php?id=tany1
宁阳2,http://hz752.love:63/3111/iqilu.php?id=tany2
东平新闻,http://hz752.love:63/3111/iqilu.php?id=tadpxw
东平民生,http://hz752.love:63/3111/iqilu.php?id=tadpms
泰山TV,http://hz752.love:63/3111/iqilu.php?id=tats
荣成综合,http://hz752.love:63/3111/iqilu.php?id=whrczh
荣成生活,http://hz752.love:63/3111/iqilu.php?id=whrcsh
文登TV1,http://hz752.love:63/3111/iqilu.php?id=whwd1
文登TV2,http://hz752.love:63/3111/iqilu.php?id=whwd2
乳山综合,http://hz752.love:63/3111/iqilu.php?id=whrsxw
乳山生活,http://hz752.love:63/3111/iqilu.php?id=whrssh
莒县1,http://hz752.love:63/3111/iqilu.php?id=rzjx1
莒县2,http://hz752.love:63/3111/iqilu.php?id=rzjx2
莒县,http://hz752.love:63/3111/iqilu.php?id=rzjxxw
岚山,http://hz752.love:63/3111/iqilu.php?id=rzls
五莲综合,http://hz752.love:63/3111/iqilu.php?id=rzwlxw
五莲文化旅游,http://hz752.love:63/3111/iqilu.php?id=rzwlwh
邹平新闻,http://hz752.love:63/3111/iqilu.php?id=bzzpxw
邹平民生,http://hz752.love:63/3111/iqilu.php?id=bzzpms
无棣综合,http://hz752.love:63/3111/iqilu.php?id=bzwdzh
无棣综艺,http://hz752.love:63/3111/iqilu.php?id=bzwdzy
博兴,http://hz752.love:63/3111/iqilu.php?id=bzbxxw
博兴生活,http://hz752.love:63/3111/iqilu.php?id=bzbxsh
惠民综合,http://hz752.love:63/3111/iqilu.php?id=bzhmzh
惠民影视,http://hz752.love:63/3111/iqilu.php?id=bzhmys
阳信综合,http://hz752.love:63/3111/iqilu.php?id=bzyxxw
滨城TV,http://hz752.love:63/3111/iqilu.php?id=bzbctv
沾化综合,http://hz752.love:63/3111/iqilu.php?id=bzzhzh
德州综合,http://hz752.love:63/3111/iqilu.php?id=dzxwzh
德州经济生活,http://hz752.love:63/3111/iqilu.php?id=dzjjsh
庆云综合,http://hz752.love:63/3111/iqilu.php?id=dzqyxw
庆云生活,http://hz752.love:63/3111/iqilu.php?id=dzqysh
平原,http://hz752.love:63/3111/iqilu.php?id=dzpyxw
武城综合,http://hz752.love:63/3111/iqilu.php?id=dzwcxw
武城综艺影视,http://hz752.love:63/3111/iqilu.php?id=dzwczy
临邑1,http://hz752.love:63/3111/iqilu.php?id=dzly1
临邑2,http://hz752.love:63/3111/iqilu.php?id=dzly2
宁津综合,http://hz752.love:63/3111/iqilu.php?id=dznjxw
陵城综合,http://hz752.love:63/3111/iqilu.php?id=dzlcxw
夏津综合,http://hz752.love:63/3111/iqilu.php?id=dzxjzh
夏津公共,http://hz752.love:63/3111/iqilu.php?id=dzxjgg
禹城综合,http://hz752.love:63/3111/iqilu.php?id=dzyczh
禹城综艺,http://hz752.love:63/3111/iqilu.php?id=dzyczy
齐河综合,http://hz752.love:63/3111/iqilu.php?id=dzqhxw
乐陵综合,http://hz752.love:63/3111/iqilu.php?id=dzllxw
乐陵城市生活,http://hz752.love:63/3111/iqilu.php?id=dzllcs
茌平综合,http://hz752.love:63/3111/iqilu.php?id=lccpzh
茌平生活,http://hz752.love:63/3111/iqilu.php?id=lccpsh
高唐综合,http://hz752.love:63/3111/iqilu.php?id=lcgtzh
高唐生活,http://hz752.love:63/3111/iqilu.php?id=lcgtsh
临清综合,http://hz752.love:63/3111/iqilu.php?id=lclqzh
临清经济信息,http://hz752.love:63/3111/iqilu.php?id=lclqjj
冠县综合,http://hz752.love:63/3111/iqilu.php?id=lcgxzh
阳谷综合,http://hz752.love:63/3111/iqilu.php?id=lcygxw
阳谷影视,http://hz752.love:63/3111/iqilu.php?id=lcygys
东阿综合,http://hz752.love:63/3111/iqilu.php?id=lcdexw
东阿综艺信息,http://hz752.love:63/3111/iqilu.php?id=lcdezy
东昌综合,http://hz752.love:63/3111/iqilu.php?id=lcdczh
费县综合,http://hz752.love:63/3111/iqilu.php?id=lyfxzh
费县生活,http://hz752.love:63/3111/iqilu.php?id=lyfxsh
郯城TV-1,http://hz752.love:63/3111/iqilu.php?id=lytc1
郯城TV-2,http://hz752.love:63/3111/iqilu.php?id=lytc2
莒南综合,http://hz752.love:63/3111/iqilu.php?id=lyjnzh
莒南影视,http://hz752.love:63/3111/iqilu.php?id=lyjnys
兰陵综合,http://hz752.love:63/3111/iqilu.php?id=lyllzh
兰陵公共,http://hz752.love:63/3111/iqilu.php?id=lyllgg
沂水TV1,http://hz752.love:63/3111/iqilu.php?id=lyys1
沂水TV2,http://hz752.love:63/3111/iqilu.php?id=lyys2
罗庄综合,http://hz752.love:63/3111/iqilu.php?id=lylzzh
罗庄影视,http://hz752.love:63/3111/iqilu.php?id=lylzys
蒙阴1,http://hz752.love:63/3111/iqilu.php?id=lymy1
蒙阴2,http://hz752.love:63/3111/iqilu.php?id=lymy2
临沭TV-1,http://hz752.love:63/3111/iqilu.php?id=lyls1
临沭TV-2,http://hz752.love:63/3111/iqilu.php?id=lyls2
沂南综合,http://hz752.love:63/3111/iqilu.php?id=lyynzh
沂南温泉旅游,http://hz752.love:63/3111/iqilu.php?id=lyynwq
河东综合,http://hz752.love:63/3111/iqilu.php?id=lyhdzh
河东影视,http://hz752.love:63/3111/iqilu.php?id=lyhdys
兰山综合,http://hz752.love:63/3111/iqilu.php?id=lylatv
平邑综合,http://hz752.love:63/3111/iqilu.php?id=lypyxw
平邑生活,http://hz752.love:63/3111/iqilu.php?id=lypysh
定陶频道,http://hz752.love:63/3111/iqilu.php?id=hzdt1
定陶教育频道,http://hz752.love:63/3111/iqilu.php?id=hzdt2
曹县综合,http://hz752.love:63/3111/iqilu.php?id=hzcxxw
东明综合,http://hz752.love:63/3111/iqilu.php?id=hzdmxw
成武综合,http://hz752.love:63/3111/iqilu.php?id=hzcwzh
成武综艺,http://hz752.love:63/3111/iqilu.php?id=hzcwzy
郓城综合,http://hz752.love:63/3111/iqilu.php?id=hzycxw
郓城综艺,http://hz752.love:63/3111/iqilu.php?id=hzyczy
巨野综合,http://hz752.love:63/3111/iqilu.php?id=hzjyxw
鄄城综合,http://hz752.love:63/3111/iqilu.php?id=hzjczh
鄄城综艺,http://hz752.love:63/3111/iqilu.php?id=hzjczy
单县综合,http://hz752.love:63/3111/iqilu.php?id=hzsxzh
牡丹区综合,http://hz752.love:63/3111/iqilu.php?id=hzmdxw
牡丹区综艺,http://hz752.love:63/3111/iqilu.php?id=hzmdzy
莘县综合,http://hz752.love:63/3111/iqilu.php?id=lcsx1
莘县公共,http://hz752.love:63/3111/iqilu.php?id=lcsx2

 🍐辽宁,#genre#
辽宁卫视,http://hz752.love:63/3111/astv.php?id=lnwshd
辽宁都市,http://hz752.love:63/3111/bfgd.php?id=068
辽宁北方,http://hz752.love:63/3111/bfgd.php?id=071
辽宁生活,http://hz752.love:63/3111/bfgd.php?id=073
辽宁体育,http://hz752.love:63/3111/bfgd.php?id=072
辽宁影视,http://hz752.love:63/3111/bfgd.php?id=070
辽宁教育,http://hz752.love:63/3111/bfgd.php?id=075
辽宁经济,http://hz752.love:63/3111/bfgd.php?id=076
辽宁经济,http://hz752.love:63/3111/bfgd.php?id=480
辽宁公共,http://hz752.love:63/3111/bfgd.php?id=077
辽宁公共,http://hz752.love:63/3111/bfgd.php?id=481
北方导视,http://hz752.love:63/3111/bfgd.php?id=187
家庭理财,http://hz752.love:63/3111/bfgd.php?id=139
网络棋牌,http://hz752.love:63/3111/astv.php?id=wlqp
网络棋牌,http://hz752.love:63/3111/bfgd.php?id=141
铁岭综合,http://hz752.love:63/3111/ady.php?id=tlzh
金普一套,http://hz752.love:63/3111/ady.php?id=jptv1
金普二套,http://hz752.love:63/3111/ady.php?id=jptv2
沈阳新闻综合,http://hz752.love:63/3111/bfgd.php?id=059
连山区综合,http://hz752.love:63/3111/bfgd.php?id=491
龙港区综合,http://hz752.love:63/3111/bfgd.php?id=490
抚顺综合,http://hz752.love:63/3111/bfgd.php?id=275
鞍山新闻综合,http://hz752.love:63/3111/bfgd.php?id=274
大连新闻综合,http://hz752.love:63/3111/tide.php?id=dlzh
大连新闻综合,http://hz752.love:63/3111/bfgd.php?id=273
大连生活,http://hz752.love:63/3111/tide.php?id=dlsh
大连文体,http://hz752.love:63/3111/tide.php?id=dlwt
大连综合影视,http://hz752.love:63/3111/tide.php?id=dlzhys
大连少儿,http://hz752.love:63/3111/tide.php?id=dlse
大连天鹅购物,http://hz752.love:63/3111/tide.php?id=dlgw
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.flv
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.flv
丹东新闻综合,http://hz752.love:63/3111/bfgd.php?id=276
锦州新闻综合,http://hz752.love:63/3111/bfgd.php?id=277
阜新综合,http://hz752.love:63/3111/bfgd.php?id=279
辽阳新闻综合,http://hz752.love:63/3111/bfgd.php?id=280
营口新闻综合,http://hz752.love:63/3111/bfgd.php?id=278
盘锦新闻综合,http://hz752.love:63/3111/bfgd.php?id=283
铁岭新闻综合,http://hz752.love:63/3111/ady.php?id=tlzh
铁岭新闻综合,http://hz752.love:63/3111/bfgd.php?id=281
朝阳新闻综合,http://hz752.love:63/3111/bfgd.php?id=282
本溪综合,http://hz752.love:63/3111/bfgd.php?id=312
葫芦岛新闻综合,http://hz752.love:63/3111/bfgd.php?id=284
北方导视,http://hz752.love:63/3111/bfgd.php?id=187
风尚音乐,http://hz752.love:63/3111/bfgd.php?id=294

 ☕宁夏,#genre#
宁夏卫视,http://hz752.love:63/3111/astv.php?id=nxws
宁夏公共,http://hz752.love:63/3111/nxtv.php?id=5
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.flv
宁夏经济,http://hz752.love:63/3111/nxtv.php?id=7
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.flv
宁夏少儿,http://hz752.love:63/3111/nxtv.php?id=28
宁夏文旅,http://hz752.love:63/3111/nxtv.php?id=29
宁夏教育,http://livepgc.cmc.ningxiahuangheyun.com/pgc/0b034c59a0f219bc7887840c8d78fe20.m3u8
宁夏教育,http://livepgc.cmc.ningxiahuangheyun.com/pgc/0b034c59a0f219bc7887840c8d78fe20.flv
银川公共,http://play-a2.quklive.com/live/1667883943560053.m3u8
银川生活,http://play-a2.quklive.com/live/1667883987087179.m3u8
银川文体,http://play-a2.quklive.com/live/1667884025738071.m3u8
吴中综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴中公共,http://live.kanwz.net/ggpd/sd/live.m3u8
青铜峡公共,http://pili-live-hdl.nxdzsh.com/qtxdst/qtx.m3u8
青铜峡公共,http://pili-live-hdl.nxdzsh.com/qtxdst/qtx.flv
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.m3u8
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.flv
隆德电视台,http://livepgc.cmc.ningxiahuangheyun.com/pgc/8d355b3d74e80a3136d96ae488d7062d.m3u8
隆德电视台,http://livepgc.cmc.ningxiahuangheyun.com/pgc/8d355b3d74e80a3136d96ae488d7062d.flv

 🍸青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
海东综合,http://hz752.love:63/3111/tm.php?id=haidong
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟源电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8
湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
玉树综合,http://stream.ysbtv.net/1/sd/live.m3u8
兴海电视台,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
化隆电视台,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和电视台,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
德令哈电视台,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
玉树电视台,http://stream.ysbtv.net/1/sd/live.m3u8
门源电视台,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连电视台,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南电视台,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8

 🌶四川,#genre#
四川卫视,http://hz752.love:63/3111/astv.php?id=scws
四川卫视,http://hz752.love:63/3111/sctv.php?id=scws
四川经济,http://hz752.love:63/3111/sctv.php?id=scjj
四川经济,http://xstartx.com:4000/udp/239.93.1.101:5140
四川新闻,http://hz752.love:63/3111/sctv.php?id=scxw
四川新闻,http://xstartx.com:4000/udp/239.93.0.47:5140
四川文化,http://hz752.love:63/3111/sctv.php?id=scwhly
四川文化,http://xstartx.com:4000/udp/239.93.1.102:5140
四川影视,http://hz752.love:63/3111/sctv.php?id=scyswy
四川影视,http://xstartx.com:4000/udp/239.93.0.166:5140
四川科教,http://xstartx.com:4000/udp/239.93.42.44:5140
四川乡村,http://hz752.love:63/3111/sctv.php?id=scxc
四川乡村,http://xstartx.com:4000/udp/239.93.0.52:5140
四川TV7,http://hz752.love:63/3111/sctv.php?id=scfnet
四川TV7,http://xstartx.com:4000/udp/239.93.0.219:5140
康巴卫视,http://hz752.love:63/3111/sctv.php?id=kbws
康巴卫视,http://xstartx.com:4000/udp/239.93.0.41:5140
星空购物,http://hz752.love:63/3111/sctv.php?id=scxkgw
星空购物,http://xstartx.com:4000/udp/239.93.1.144:5140
成都新闻,http://xstartx.com:4000/udp/239.93.0.16:5140
成都新闻,http://hz752.love:63/3111/sccd.php?id=cdxwzh
成都经济,http://xstartx.com:4000/udp/239.93.0.17:1239
成都经济,http://hz752.love:63/3111/sccd.php?id=cdjjzx
成都都市,http://xstartx.com:4000/udp/239.93.0.18:1238
成都都市,http://hz752.love:63/3111/sccd.php?id=cddssh
成都影视,http://hz752.love:63/3111/sccd.php?id=cdyswy
成都影视,http://xstartx.com:4000/udp/239.93.0.19:1250
成都公共,http://hz752.love:63/3111/sccd.php?id=cdgg
成都公共,http://xstartx.com:4000/udp/239.93.1.231:5140
成都少儿,http://hz752.love:63/3111/sccd.php?id=cdse
成都少儿,http://xstartx.com:4000/udp/239.93.0.21:1251
成都蓉城,http://hz752.love:63/3111/sccd.php?id=cdrcxf
成都体育,http://xstartx.com:4000/udp/239.93.0.224:1281
i成都,http://xstartx.com:4000/udp/239.93.1.104:1234
成都购物,http://hz752.love:63/3111/sccd.php?id=cdmrgw
睛彩四川,http://xstartx.com:4000/udp/239.93.0.126:5140
金牛综合,http://hz752.love:63/3111/sccd.php?id=jntv
锦阳综合,http://live.sctvcloud.com/live/mytvzh/playlist.m3u8
锦阳公共,http://live.sctvcloud.com/live/mytvgg/playlist.m3u8
锦阳科教,http://live.sctvcloud.com/live/mytvkj/playlist.m3u8
南充综合,https://nczbpull.ncntv.com.cn/nctv/2004.m3u8
南充综合,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv
南充公共,https://nczbpull.ncntv.com.cn/nctv/2005.m3u8
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv
达州综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
乐山综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
乐山综合,http://channellive.leshantv.net/live/ch1.flv
乐山公共,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8
乐山公共,http://channellive.leshantv.net/live/ch2.flv
广安综合,http://live1.gatv.com.cn:85/live/XWZH_HD.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
遂宁新闻综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8
遂宁公共频道,http://play.sngdxsn.com/live/gggy/playlist.m3u8
雅安综合,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
雅安综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv
雅安综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
雅安公共,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
雅安公共,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
雅安雨城,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv
雅安雨城,http://m3u8channel-yc.wuxianyaan.com/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8
雅安雨城,http://m3u8.ycchannel.yatv.tv/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8
广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
凉山综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
凉山综合,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
凉山语,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8
宜宾综合,http://pili-live-hdl.yryb.tianma3600.com/yryb/xwpd.m3u8
自贡综合,http://sczghlsg.tianma3600.com/sczg/zonghe.m3u8
自贡生活,http://sczghlsg.tianma3600.com/sczg/ggpd.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8
泸州综合,http://file.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州公共,http://file.luzhoubs.com:8101/nmip-media/channellive/channel103074/playlist.m3u8
德阳综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8
巴中综合,http://hz752.love:63/3111/ady.php?id=bzzh
巴中文旅生活,http://hz752.love:63/3111/ady.php?id=bzwlsh
甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
成都高新电视,http://hz752.love:63/3111/sccd.php?id=gxtv
大邑综合,http://hz752.love:63/3111/sccd.php?id=xjtv
新津电视台,http://hz752.love:63/3111/sccd.php?id=dyxwzh
龙泉新闻综合,http://live.newslqy.com/live/xwpd.m3u8
龙泉新闻综合,http://hz752.love:63/3111/sccd.php?id=lqzh
温江综合,http://hz752.love:63/3111/sccd.php?id=wjtv
双流综合,http://hz752.love:63/3111/sccd.php?id=slzh
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
珙县综合,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8
筠连综合,http://118.122.78.172:89/live1/live1.m3u8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
开江新闻综合,http://lmt.kjzx.net:98/live1/live1.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
茂县综合,http://pili-live-rtmp.scmxtv.com/scmxtv/mxtv.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
青川新闻综合,http://live.sctvcloud.com/live/qctv1.m3u8
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
彭山综合,http://139.9.142.175:8011/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
青神综合,http://lmt.scqstv.com/live1/live1.m3u8
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8
甘洛综合,http://live.sctvcloud.com/live/ganluo.m3u8
会东综合,http://112.45.133.129:90/live/xwzh.m3u8
会东综合,http://live.schdxww.com:90/live/xwzh.m3u8
金阳综合,http://live.jyrmtzx.com:8080/live/jyxw.m3u8
西昌综合,http://103.252.251.199:18085/hls/xichangweishi.m3u8
青羊电视台,http://hz752.love:63/3111/sccd.php?id=qytv
青白江电视台,http://hz752.love:63/3111/sccd.php?id=qbjtv
崇州电视1套,http://hz752.love:63/3111/sccd.php?id=cztv
都江堰电视台,http://hz752.love:63/3111/sccd.php?id=djytv
成华有线,http://hz752.love:63/3111/sccd.php?id=chyx
邛崃电视台,http://hz752.love:63/3111/sccd.php?id=qltv
武侯电视台,http://hz752.love:63/3111/sccd.php?id=whtv
新都电视台,http://hz752.love:63/3111/sccd.php?id=xdzh
简阳新闻综合,http://hz752.love:63/3111/sccd.php?id=jyxwzh
康定新闻综合,http://tv.drs.ganzitv.com:8100/channellive/kangding.flv
石渠综合,http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv
宝兴综合,http://m3u8channel-bx.wuxianyaan.com/cms/videos/nmip-media-bx/channellive/channel11/playlist.m3u8
宝兴综合,http://flv.drs.tv.yatv.tv:8080/channellive/baoxingxian.flv
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
名山综合,http://m3u8channel-ms.wuxianyaan.com/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8
名山综合,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv
名山综合,http://m3u8.mschannel.yatv.tv/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8
石棉综合,http://flv.drs.tv.yatv.tv:8080/channellive/shimian.flv
石棉综合,http://m3u8.smchannel.yatv.tv/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8
石棉综合,http://m3u8channel-sm.wuxianyaan.com/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8
荥经综合,http://m3u8channel-yj.wuxianyaan.com/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8
荥经综合,http://m3u8.yjchannel.yatv.tv/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8
荥经综合,http://flv.drs.tv.yatv.tv:8080/channellive/yingjing.flv
通江新闻综合,http://live.sctvcloud.com/live/bztongjiang.m3u8
峨边电视台,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
井研综合,http://tvfile.jy.lsrm.org.cn/cms/videos/nmip-media-jy/channellive/channel3/playlist.m3u8
马边电视台,http://tvfile.mb.lsrm.org.cn/nmip-media/channellive/channel104860/playlist.m3u8
沐川综合,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8
沙湾综合,http://tvfile.sw.lsrm.org.cn/nmip-media/channellive/channel100064/playlist.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
泸县新闻综合,http://hz752.love:63/3111/ady.php?id=lxzh
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
彭州电视台,http://hz752.love:63/3111/sccd.php?id=pztv
蒲江电视台,http://hz752.love:63/3111/sccd.php?id=pjtv
